OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200667,5/3/2023,C60547,Laptop,1,466,172 Main St,Gift Card,Pending,TRK41505339,5,SAVE10,Email,466
ORD200668,7/5/2024,C14576,Monitor,2,254,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,507
ORD200669,2/5/2023,C49282,Desk,1,257,812 Main St,Debit Card,Cancelled,TRK65694249,5,N/A,Referral,257
ORD200670,4/18/2024,C14017,Desk,4,539,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,2157
ORD200671,6/15/2023,C46504,Chair,5,51,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,254
ORD200672,5/9/2023,C56928,Phone,2,624,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,1248
ORD200673,2/21/2023,C97749,Tablet,2,373,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,746
ORD200674,1/9/2024,C90431,Laptop,4,359,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435
ORD200675,8/6/2024,C56722,Desk,3,342,906 Main St,Debit Card,Pending,TRK90233116,5,N/A,Email,1026
ORD200676,6/23/2025,C40863,Laptop,2,422,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,845
ORD200677,4/3/2025,C40798,Tablet,5,22,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110
ORD200678,11/24/2024,C16702,Chair,3,163,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,489
ORD200679,2/2/2023,C38262,Tablet,3,361,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,1082
ORD200680,8/27/2023,C50274,Monitor,3,463,694 Main St,Credit Card,Returned,TRK16953491,3,N/A,Facebook,1390
ORD200681,1/30/2024,C91591,Tablet,1,155,548 Main St,Debit Card,Shipped,TRK47300502,6,N/A,Email,155
ORD200682,7/23/2023,C96583,Monitor,3,509,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,1528
ORD200683,5/18/2025,C64579,Desk,4,652,887 Main St,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,2610
ORD200684,9/22/2024,C41903,Printer,4,35,288 Main St,Credit Card,Shipped,TRK64353241,8,N/A,Email,139
ORD200685,2/7/2025,C19742,Desk,1,234,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,234
ORD200686,10/9/2023,C20077,Desk,3,54,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,161
ORD200687,9/13/2023,C13186,Tablet,1,332,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,332
ORD200688,3/6/2024,C29318,Monitor,4,593,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,2373
ORD200689,8/29/2023,C36137,Tablet,2,445,787 Main St,Online,Shipped,TRK56967415,7,N/A,Facebook,890
ORD200690,7/12/2024,C25534,Monitor,1,24,128 Main St,Gift Card,Returned,TRK88666721,1,N/A,Instagram,24
ORD200691,11/24/2024,C62070,Laptop,3,239,396 Main St,Cash,Shipped,TRK57376416,8,N/A,Google,717
ORD200692,1/23/2023,C92049,Desk,5,197,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984
ORD200693,3/12/2025,C52604,Monitor,1,177,674 Main St,Debit Card,Returned,TRK10267127,4,N/A,Referral,177
ORD200694,10/2/2023,C22429,Printer,4,667,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,2666
ORD200695,11/23/2024,C27430,Printer,5,101,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,507
ORD200696,7/2/2023,C44366,Chair,4,151,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,605
ORD200697,2/4/2025,C36813,Printer,5,95,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,474
ORD200698,1/4/2023,C40201,Laptop,2,388,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776
ORD200699,11/13/2023,C75456,Laptop,3,614,897 Main St,Gift Card,Cancelled,TRK84088900,3,N/A,Facebook,1842
ORD200700,9/25/2024,C33315,Laptop,2,93,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,186
ORD200701,6/23/2024,C89336,Monitor,3,92,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,277
ORD200702,6/9/2024,C96034,Printer,3,563,154 Main St,Debit Card,Returned,TRK43589369,6,N/A,Email,1688
ORD200703,3/22/2023,C50114,Desk,1,93,799 Main St,Cash,Pending,TRK47665103,3,WINTER15,Email,93
ORD200704,6/3/2023,C85330,Desk,4,30,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121
ORD200705,3/30/2025,C31761,Monitor,2,49,420 Main St,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,98
ORD200706,3/2/2025,C25268,Desk,5,228,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,1140
ORD200707,11/1/2024,C17132,Chair,4,650,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600
ORD200708,3/4/2025,C48790,Printer,1,665,788 Main St,Cash,Pending,TRK20481215,3,FREESHIP,Instagram,665
ORD200709,12/7/2024,C61070,Desk,1,386,855 Main St,Online,Pending,TRK37504692,4,FREESHIP,Google,386
ORD200710,7/22/2024,C65056,Laptop,5,22,113 Main St,Gift Card,Returned,TRK19086608,10,N/A,Google,108
ORD200711,7/4/2024,C84888,Tablet,2,476,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,952
ORD200712,1/9/2024,C68266,Tablet,2,68,993 Main St,Gift Card,Pending,TRK10513339,7,FREESHIP,Email,137
ORD200713,6/21/2025,C84115,Tablet,4,532,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,2130
ORD200714,4/21/2023,C50087,Laptop,1,52,278 Main St,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,52
ORD200715,7/26/2024,C16790,Printer,3,654,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,1961
ORD200716,6/13/2024,C46920,Chair,3,454,891 Main St,Credit Card,Pending,TRK25466842,4,WINTER15,Google,1363
ORD200717,10/16/2023,C12740,Chair,3,122,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,366
ORD200718,4/8/2023,C46557,Laptop,4,65,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,259
ORD200719,1/21/2024,C58156,Laptop,2,681,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,1362
ORD200720,9/21/2023,C14455,Desk,5,129,305 Main St,Cash,Pending,TRK98506513,10,FREESHIP,Instagram,645
ORD200721,3/18/2024,C63150,Desk,2,119,890 Main St,Credit Card,Delivered,TRK56110689,2,N/A,Email,237
ORD200722,11/15/2024,C95269,Printer,1,95,516 Main St,Gift Card,Pending,TRK49719458,1,WINTER15,Instagram,95
ORD200723,12/9/2023,C18105,Desk,3,55,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,165
ORD200724,10/18/2024,C29063,Printer,3,137,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,411
ORD200725,3/12/2023,C10154,Chair,2,195,372 Main St,Gift Card,Returned,TRK45670926,5,N/A,Referral,390
ORD200726,10/25/2024,C36997,Laptop,4,583,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332
ORD200727,9/29/2024,C77357,Chair,5,96,379 Main St,Online,Shipped,TRK92745947,8,SAVE10,Instagram,479
ORD200728,7/29/2024,C71310,Desk,4,326,827 Main St,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,1303
ORD200729,9/8/2023,C80987,Phone,4,186,819 Main St,Gift Card,Pending,TRK92794872,6,SAVE10,Google,746
ORD200730,2/22/2025,C90757,Phone,1,475,407 Main St,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,475
ORD200731,6/7/2024,C51898,Printer,5,584,308 Main St,Credit Card,Returned,TRK48292586,8,N/A,Email,2922
ORD200732,3/7/2025,C94508,Laptop,1,132,787 Main St,Online,Delivered,TRK42187776,2,N/A,Google,132
ORD200733,12/4/2023,C59441,Tablet,4,495,694 Main St,Cash,Returned,TRK87991608,8,SAVE10,Email,1979
ORD200734,1/23/2024,C91029,Printer,4,225,630 Main St,Credit Card,Returned,TRK19767885,6,WINTER15,Facebook,898
ORD200735,6/28/2024,C96261,Monitor,4,44,359 Main St,Debit Card,Pending,TRK13443264,6,N/A,Email,176
ORD200736,2/9/2024,C35123,Monitor,5,419,696 Main St,Credit Card,Pending,TRK66186874,6,FREESHIP,Google,2093
ORD200737,1/3/2024,C10892,Phone,4,533,972 Main St,Cash,Pending,TRK25501930,9,FREESHIP,Instagram,2131
ORD200738,6/4/2025,C99683,Phone,2,485,264 Main St,Credit Card,Shipped,TRK44998396,5,SAVE10,Email,971
ORD200739,6/13/2024,C41974,Phone,4,387,513 Main St,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,1547
ORD200740,7/20/2024,C23978,Desk,2,377,433 Main St,Cash,Pending,TRK76154554,7,N/A,Google,755
ORD200741,1/23/2025,C10642,Monitor,5,333,945 Main St,Gift Card,Delivered,TRK87305883,10,N/A,Referral,1663
ORD200742,11/30/2024,C73813,Laptop,3,700,726 Main St,Cash,Returned,TRK48051468,7,SAVE10,Google,2100
ORD200743,9/30/2024,C32183,Monitor,1,576,549 Main St,Gift Card,Returned,TRK87090813,1,WINTER15,Instagram,576
ORD200744,6/12/2024,C54277,Tablet,2,461,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,923
ORD200745,3/2/2023,C56553,Printer,4,111,364 Main St,Debit Card,Pending,TRK89906749,7,FREESHIP,Email,445
ORD200746,2/24/2025,C17551,Desk,3,662,551 Main St,Online,Cancelled,TRK76287027,6,WINTER15,Referral,1986
ORD200747,3/12/2025,C14737,Tablet,2,260,940 Main St,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,519
ORD200748,7/15/2024,C35168,Tablet,3,71,249 Main St,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,212
ORD200749,4/13/2025,C82217,Laptop,1,518,997 Main St,Debit Card,Pending,TRK88797170,4,FREESHIP,Instagram,518
ORD200750,1/14/2023,C42270,Tablet,4,145,637 Main St,Credit Card,Returned,TRK10295115,7,FREESHIP,Email,582
ORD200751,1/24/2023,C48846,Tablet,2,600,455 Main St,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,1200
ORD200752,10/3/2024,C54160,Phone,4,429,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717
ORD200753,4/24/2024,C14080,Phone,2,241,864 Main St,Debit Card,Returned,TRK72697796,7,FREESHIP,Instagram,483
ORD200754,5/31/2025,C81074,Printer,2,452,983 Main St,Credit Card,Returned,TRK52804097,3,WINTER15,Email,904
ORD200755,6/13/2023,C69021,Desk,3,337,658 Main St,Credit Card,Pending,TRK60515972,4,N/A,Email,1010
ORD200756,6/27/2024,C96283,Phone,1,284,202 Main St,Gift Card,Shipped,TRK93163682,6,N/A,Google,284
ORD200757,2/22/2024,C96636,Desk,1,158,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,158
ORD200758,3/26/2023,C37235,Tablet,3,625,917 Main St,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,1875
ORD200759,7/24/2023,C12444,Desk,3,308,366 Main St,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,924
ORD200760,2/18/2025,C79142,Desk,1,40,283 Main St,Debit Card,Cancelled,TRK73324346,5,N/A,Google,40
ORD200761,6/2/2023,C35983,Desk,4,38,217 Main St,Debit Card,Delivered,TRK67789367,7,N/A,Google,151
ORD200762,9/17/2024,C36150,Phone,3,77,611 Main St,Cash,Returned,TRK97621403,8,FREESHIP,Email,231
ORD200763,4/6/2023,C91454,Laptop,1,570,533 Main St,Online,Delivered,TRK30915955,4,FREESHIP,Email,570
ORD200764,3/10/2024,C19368,Laptop,5,627,806 Main St,Credit Card,Cancelled,TRK14016163,10,FREESHIP,Email,3137
ORD200765,10/6/2023,C35987,Laptop,2,535,281 Main St,Debit Card,Returned,TRK96249043,5,SAVE10,Google,1070
ORD200766,1/22/2023,C13366,Printer,2,279,494 Main St,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,558
ORD200767,4/18/2025,C72166,Tablet,2,323,517 Main St,Credit Card,Delivered,TRK80436037,7,N/A,Instagram,646
ORD200768,9/4/2023,C20357,Tablet,5,653,165 Main St,Cash,Cancelled,TRK28918815,9,WINTER15,Email,3267
ORD200769,7/6/2023,C33802,Printer,4,679,568 Main St,Cash,Delivered,TRK98691410,5,N/A,Email,2714
ORD200770,2/11/2024,C99205,Desk,1,314,227 Main St,Online,Returned,TRK67733444,6,N/A,Google,314
ORD200771,6/12/2024,C29701,Phone,3,692,272 Main St,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,2077
ORD200772,7/28/2024,C73941,Monitor,1,605,461 Main St,Online,Delivered,TRK25799478,4,N/A,Instagram,605
ORD200773,6/28/2025,C69168,Phone,2,512,415 Main St,Cash,Cancelled,TRK48904015,7,N/A,Facebook,1025
ORD200774,4/15/2025,C66116,Chair,3,21,257 Main St,Credit Card,Cancelled,TRK42266846,3,FREESHIP,Instagram,62
ORD200775,3/4/2023,C85059,Phone,2,625,569 Main St,Online,Cancelled,TRK22051900,5,N/A,Google,1250
ORD200776,8/21/2023,C18076,Tablet,1,21,482 Main St,Cash,Returned,TRK10446197,5,WINTER15,Google,21
ORD200777,3/21/2025,C41284,Chair,5,64,633 Main St,Online,Cancelled,TRK41967983,7,N/A,Facebook,322
ORD200778,4/28/2023,C43524,Laptop,4,247,316 Main St,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,987
ORD200779,12/1/2023,C58063,Phone,3,589,751 Main St,Debit Card,Pending,TRK26661705,8,FREESHIP,Email,1766
ORD200780,3/31/2024,C19937,Laptop,4,184,661 Main St,Online,Cancelled,TRK73613128,4,WINTER15,Google,738
ORD200781,1/10/2024,C21191,Phone,5,524,934 Main St,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,2621
ORD200782,8/11/2024,C45862,Monitor,2,494,167 Main St,Online,Returned,TRK50548869,6,SAVE10,Referral,987
ORD200783,5/26/2025,C39130,Printer,1,438,281 Main St,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,438
ORD200784,5/16/2025,C18167,Laptop,1,326,232 Main St,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,326
ORD200785,7/29/2023,C47307,Chair,1,176,342 Main St,Credit Card,Pending,TRK53089983,1,SAVE10,Instagram,176
ORD200786,8/23/2023,C57276,Chair,5,45,774 Main St,Online,Cancelled,TRK99583414,8,N/A,Referral,227
ORD200787,3/17/2024,C38928,Desk,4,222,193 Main St,Cash,Delivered,TRK36841089,7,N/A,Google,888
ORD200788,11/2/2023,C49710,Chair,2,601,761 Main St,Online,Pending,TRK43516112,5,FREESHIP,Instagram,1203
ORD200789,8/17/2023,C41709,Tablet,5,691,183 Main St,Online,Delivered,TRK75899752,10,SAVE10,Email,3456
ORD200790,9/14/2024,C91255,Laptop,4,418,302 Main St,Gift Card,Pending,TRK96636009,4,N/A,Google,1672
ORD200791,1/13/2024,C76653,Chair,4,409,956 Main St,Cash,Pending,TRK92591237,8,N/A,Email,1637
ORD200792,6/16/2023,C95667,Desk,2,356,746 Main St,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,713
ORD200793,4/15/2024,C33313,Chair,5,170,769 Main St,Debit Card,Delivered,TRK69599961,8,N/A,Referral,851
ORD200794,3/9/2023,C36825,Printer,4,385,988 Main St,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539
ORD200795,11/20/2024,C20861,Laptop,4,116,586 Main St,Online,Pending,TRK41266666,7,SAVE10,Instagram,463
ORD200796,4/29/2025,C26364,Phone,3,580,882 Main St,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,1739
ORD200797,2/27/2023,C34686,Laptop,2,439,426 Main St,Debit Card,Returned,TRK72557318,2,N/A,Facebook,878
ORD200798,5/19/2025,C84331,Phone,5,488,968 Main St,Debit Card,Returned,TRK89372013,9,FREESHIP,Email,2442
ORD200799,4/16/2023,C88775,Laptop,4,329,803 Main St,Debit Card,Returned,TRK78924436,4,FREESHIP,Email,1314
ORD200800,3/28/2025,C76362,Tablet,1,68,412 Main St,Online,Returned,TRK99468332,3,WINTER15,Facebook,68
ORD200801,5/3/2023,C59278,Printer,4,596,738 Main St,Debit Card,Pending,TRK58443593,8,FREESHIP,Facebook,2382
ORD200802,2/17/2024,C55819,Chair,5,645,205 Main St,Gift Card,Cancelled,TRK34440714,6,FREESHIP,Email,3223
ORD200803,8/20/2023,C82344,Monitor,5,398,223 Main St,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,1989
ORD200804,1/1/2024,C65565,Chair,3,237,916 Main St,Online,Delivered,TRK11868618,8,FREESHIP,Email,710
ORD200805,10/15/2024,C80416,Laptop,5,472,178 Main St,Gift Card,Cancelled,TRK14590037,10,SAVE10,Email,2360
ORD200806,9/1/2023,C23637,Chair,5,254,740 Main St,Online,Pending,TRK13775054,9,WINTER15,Instagram,1269
ORD200807,11/10/2024,C24769,Monitor,3,676,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,2029
ORD200808,2/13/2024,C81547,Desk,3,134,192 Main St,Credit Card,Shipped,TRK80383756,3,N/A,Google,402
ORD200809,4/9/2024,C12813,Desk,5,217,752 Main St,Debit Card,Shipped,TRK54385892,10,SAVE10,Instagram,1087
ORD200810,5/31/2023,C50732,Tablet,1,554,644 Main St,Credit Card,Cancelled,TRK16749863,5,N/A,Referral,554
ORD200811,11/5/2023,C41320,Laptop,2,29,864 Main St,Gift Card,Shipped,TRK44538305,7,SAVE10,Email,57
ORD200812,1/26/2024,C55286,Phone,2,255,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,511
ORD200813,3/15/2025,C87994,Laptop,5,293,263 Main St,Debit Card,Cancelled,TRK36131660,8,FREESHIP,Email,1463
ORD200814,12/11/2024,C25580,Chair,4,148,979 Main St,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,590
ORD200815,8/4/2024,C66196,Printer,3,570,920 Main St,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,1710
ORD200816,2/21/2024,C35377,Tablet,5,575,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,2874
ORD200817,10/5/2023,C40771,Chair,4,598,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,2393
ORD200818,3/2/2023,C20624,Phone,4,391,860 Main St,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,1563
ORD200819,9/28/2024,C27070,Phone,2,398,650 Main St,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,797
ORD200820,5/27/2023,C18826,Phone,5,624,171 Main St,Cash,Returned,TRK17342157,6,FREESHIP,Email,3119
ORD200821,12/14/2024,C23899,Laptop,4,174,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,698
ORD200822,3/15/2025,C43249,Phone,1,480,923 Main St,Gift Card,Returned,TRK45123395,1,SAVE10,Google,480
ORD200823,10/7/2024,C95856,Laptop,4,653,973 Main St,Credit Card,Shipped,TRK83842481,8,WINTER15,Instagram,2613
ORD200824,8/29/2023,C86266,Monitor,3,481,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,1443
ORD200825,3/26/2025,C39551,Desk,5,272,543 Main St,Online,Returned,TRK88914760,7,FREESHIP,Instagram,1358
ORD200826,3/8/2025,C90310,Printer,3,464,283 Main St,Online,Returned,TRK32469820,8,WINTER15,Email,1391
ORD200827,5/25/2023,C20124,Tablet,2,640,432 Main St,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,1280
ORD200828,7/24/2024,C63372,Chair,4,405,510 Main St,Cash,Shipped,TRK64576020,5,FREESHIP,Instagram,1618
ORD200829,2/5/2023,C90595,Monitor,1,77,685 Main St,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,77
ORD200830,12/11/2024,C98483,Tablet,4,191,853 Main St,Cash,Delivered,TRK70028457,5,SAVE10,Email,763
ORD200831,12/18/2023,C16429,Printer,2,89,140 Main St,Online,Pending,TRK61346824,5,N/A,Google,177
ORD200832,3/12/2024,C31810,Chair,5,486,903 Main St,Online,Pending,TRK14661811,10,SAVE10,Referral,2429
ORD200833,3/14/2025,C88029,Phone,5,78,508 Main St,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,391
ORD200834,4/11/2024,C57798,Printer,5,22,456 Main St,Cash,Returned,TRK22084320,10,N/A,Instagram,111
ORD200835,3/26/2024,C82858,Desk,1,680,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,680
ORD200836,2/2/2023,C60699,Phone,1,178,328 Main St,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,178
ORD200837,6/14/2025,C94658,Chair,5,656,282 Main St,Online,Delivered,TRK59701278,5,N/A,Email,3278
ORD200838,4/11/2024,C78305,Desk,4,577,384 Main St,Online,Pending,TRK68797566,8,N/A,Facebook,2308
ORD200839,8/24/2023,C43538,Chair,3,198,551 Main St,Online,Cancelled,TRK90618490,5,N/A,Google,594
ORD200840,1/14/2024,C47486,Chair,3,412,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1236
ORD200841,9/19/2024,C24212,Printer,2,443,742 Main St,Credit Card,Delivered,TRK51732528,5,N/A,Facebook,886
ORD200842,5/7/2025,C24765,Laptop,3,364,396 Main St,Online,Pending,TRK88312618,7,WINTER15,Referral,1092
ORD200843,5/13/2025,C48176,Desk,3,430,534 Main St,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,1290
ORD200844,12/4/2024,C54675,Chair,1,321,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,321
ORD200845,10/8/2023,C16675,Phone,3,107,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322
ORD200846,7/4/2024,C38557,Desk,2,360,646 Main St,Debit Card,Cancelled,TRK43977698,4,N/A,Referral,720
ORD200847,11/18/2024,C80183,Printer,4,434,670 Main St,Online,Shipped,TRK90560300,8,FREESHIP,Email,1737
ORD200848,1/1/2023,C39530,Chair,2,646,634 Main St,Online,Shipped,TRK18049633,5,N/A,Referral,1292
ORD200849,6/9/2025,C10002,Printer,4,214,664 Main St,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,857
ORD200850,4/27/2025,C56938,Monitor,3,639,890 Main St,Debit Card,Cancelled,TRK14832238,4,FREESHIP,Instagram,1916
ORD200851,12/12/2023,C41331,Laptop,1,366,146 Main St,Online,Cancelled,TRK20814598,5,SAVE10,Email,366
ORD200852,10/24/2024,C94698,Desk,3,568,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,1704
ORD200853,10/16/2023,C56506,Printer,3,490,894 Main St,Cash,Returned,TRK94641152,4,SAVE10,Facebook,1470
ORD200854,6/13/2025,C22167,Laptop,3,373,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1118
ORD200855,5/25/2023,C11127,Monitor,5,241,785 Main St,Credit Card,Shipped,TRK94198179,10,FREESHIP,Email,1203
ORD200856,6/3/2024,C69542,Phone,1,587,871 Main St,Debit Card,Shipped,TRK95768773,5,N/A,Facebook,587
ORD200857,3/10/2024,C93276,Phone,3,258,185 Main St,Online,Delivered,TRK86808324,4,N/A,Instagram,774
ORD200858,8/20/2023,C37969,Tablet,5,436,891 Main St,Online,Pending,TRK70269748,9,N/A,Facebook,2178
ORD200859,8/28/2024,C98276,Chair,5,261,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,1307
ORD200860,1/23/2024,C14240,Printer,1,423,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,423
ORD200861,3/19/2023,C72241,Desk,5,330,230 Main St,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,1652
ORD200862,12/2/2023,C39664,Desk,3,121,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,362
ORD200863,5/20/2024,C53252,Phone,1,14,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,14
ORD200864,5/3/2023,C70452,Desk,1,491,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491
ORD200865,4/30/2023,C29905,Monitor,4,677,156 Main St,Cash,Pending,TRK76270481,8,SAVE10,Google,2709
ORD200866,7/26/2024,C78725,Desk,5,189,693 Main St,Debit Card,Cancelled,TRK39917741,10,WINTER15,Email,946
ORD200867,5/26/2024,C93768,Printer,4,143,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570
ORD200868,6/29/2024,C59169,Monitor,4,316,309 Main St,Debit Card,Delivered,TRK42985882,7,N/A,Facebook,1265
ORD200869,3/17/2024,C53488,Desk,2,534,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,1068
ORD200870,6/1/2025,C92180,Phone,4,470,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880
ORD200871,5/16/2024,C25918,Tablet,3,324,720 Main St,Debit Card,Pending,TRK22024707,8,FREESHIP,Email,973
ORD200872,7/10/2023,C90363,Chair,4,629,172 Main St,Cash,Shipped,TRK90883858,7,N/A,Email,2517
ORD200873,5/12/2024,C43867,Desk,3,137,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,411
ORD200874,10/31/2023,C73873,Chair,2,489,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,978
ORD200875,8/3/2023,C56622,Laptop,5,133,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,667
ORD200876,6/9/2024,C85074,Chair,5,609,200 Main St,Gift Card,Pending,TRK21534173,6,SAVE10,Google,3045
ORD200877,7/25/2024,C59579,Tablet,1,524,269 Main St,Debit Card,Pending,TRK97319127,3,FREESHIP,Email,524
ORD200878,6/1/2023,C43335,Desk,2,331,393 Main St,Online,Cancelled,TRK56423132,5,SAVE10,Google,661
ORD200879,4/8/2025,C43595,Phone,2,548,932 Main St,Gift Card,Shipped,TRK86373987,3,N/A,Instagram,1095
ORD200880,3/12/2025,C71471,Laptop,4,234,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,935
ORD200881,1/3/2023,C61090,Tablet,2,449,386 Main St,Credit Card,Pending,TRK48000034,6,N/A,Instagram,898
ORD200882,6/28/2025,C29620,Phone,2,274,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548
ORD200883,5/13/2025,C67932,Printer,5,561,451 Main St,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,2807
ORD200884,5/15/2024,C14427,Chair,1,596,817 Main St,Gift Card,Shipped,TRK52137079,4,N/A,Instagram,596
ORD200885,4/7/2024,C36725,Laptop,4,516,387 Main St,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,2062
ORD200886,10/25/2023,C51921,Phone,1,460,792 Main St,Credit Card,Returned,TRK22046456,1,N/A,Google,460
ORD200887,12/19/2024,C36534,Chair,3,172,857 Main St,Debit Card,Delivered,TRK88547534,7,N/A,Google,515
ORD200888,7/23/2024,C72043,Laptop,2,267,833 Main St,Credit Card,Pending,TRK58024529,3,N/A,Instagram,534
ORD200889,10/27/2024,C99533,Monitor,5,651,350 Main St,Credit Card,Cancelled,TRK16808790,8,WINTER15,Email,3254
